id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
v7xb4an04j,2014-06-23,20140623181548,,FEMALE,34.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
i2pwma34a9,2012-07-09,20120709021645,,FEMALE,46.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF
l6l3lk96x8,2012-07-17,20120717184656,,FEMALE,47.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF
9mzmdjhi8p,2013-03-09,20130309195251,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
bqyqpmu8vw,2011-11-16,20111116055704,,FEMALE,36.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
icmw1ubkzq,2013-10-25,20131025021433,,-unknown-,,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF
ajrh37a9qr,2014-02-11,20140211055716,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
zxezsxcljt,2013-05-28,20130528035232,,-unknown-,59.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF
iw6ttbpdef,2013-01-06,20130106210514,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
50fj921k7z,2013-12-31,20131231091521,,-unknown-,,basic,24,en,direct,direct,,Moweb,Other/Unknown,-unknown-,NDF
3kwvsz434o,2013-04-03,20130403030444,,FEMALE,,facebook,12,en,api,other,omg,Moweb,iPad,Mobile Safari,NDF
uhbrayhi0x,2013-08-21,20130821173426,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
znz9z1djba,2013-05-06,20130506030526,,MALE,34.0,basic,8,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
9bo8f0ot4o,2013-01-22,20130122072337,,-unknown-,,basic,0,en,remarketing,google,untracked,Web,Mac Desktop,Chrome,NDF
8bqkk85ihs,2014-04-12,20140412082618,,-unknown-,,google,12,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF
ngameob6u2,2014-06-07,20140607222012,,-unknown-,,basic,0,de,direct,direct,untracked,Web,Desktop (Other),IceWeasel,NDF
pwl4ieho3e,2011-08-28,20110828000121,,FEMALE,58.0,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
80njzd3mj2,2013-02-20,20130220024629,,MALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
zhxe2hw5tu,2012-11-26,20121126224332,,MALE,33.0,facebook,12,en,api,other,untracked,iOS,iPad,-unknown-,NDF
5v7yoc9kvk,2014-03-14,20140314230053,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
oyp4k4d8y0,2014-02-11,20140211053727,,-unknown-,,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF
9humnb27c0,2014-03-08,20140308021003,,MALE,25.0,facebook,12,en,api,other,,iOS,Other/Unknown,-unknown-,NDF
u2wnb021qm,2013-04-05,20130405170902,,OTHER,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
e11uxt2qqw,2014-06-28,20140628063549,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
thi64e7ay7,2014-06-04,20140604014555,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
nygtehs0r9,2013-11-14,20131114180553,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Desktop (Other),Firefox,NDF
6jv4vvvo7r,2014-03-02,20140302175353,,FEMALE,25.0,basic,0,en,seo,facebook,untracked,Web,Windows Desktop,Firefox,NDF
5iltlue245,2013-09-21,20130921193443,,FEMALE,32.0,facebook,0,en,direct,direct,tracked-other,Web,Windows Desktop,Firefox,NDF
vpjf0uax15,2013-01-02,20130102185052,,MALE,49.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF
ilbjbflric,2013-01-21,20130121165434,,FEMALE,33.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
kc6mxn91oy,2013-04-28,20130428235818,,FEMALE,,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
qvx9jdhzw7,2014-01-09,20140109032605,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
s0bw43yv03,2013-10-21,20131021121650,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
rylfqtsc8l,2014-02-07,20140207210757,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF
j9qbx0j1la,2014-01-03,20140103205223,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
68rq5oso8e,2013-05-14,20130514030552,,MALE,46.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF
yjucq6ubp2,2013-05-07,20130507150105,,MALE,26.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF
481bv1idhr,2013-09-26,20130926045207,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
r894p8rbxr,2012-12-07,20121207021633,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
fuxxzya268,2014-01-31,20140131063402,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
o0nmtqh344,2013-08-05,20130805161232,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
k57aa6zpy0,2013-01-15,20130115205921,,FEMALE,39.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
o096juxwdd,2012-04-20,20120420160100,,MALE,32.0,facebook,0,en,other,other,,Web,Other/Unknown,-unknown-,NDF
nfe63yiij1,2013-09-30,20130930160747,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
xse8gf30vu,2014-06-28,20140628211619,,FEMALE,34.0,facebook,0,en,direct,direct,untracked,Moweb,Other/Unknown,-unknown-,NDF
k2r5honpoq,2014-06-13,20140613185039,,-unknown-,,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,NDF
h96x5rh2qk,2013-01-17,20130117230355,,OTHER,32.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
gtroaabsyt,2014-04-22,20140422213537,,FEMALE,54.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
znicfa0aex,2014-02-06,20140206030040,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF
d2tjr3e9wc,2013-04-18,20130418161037,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
waxd4runk8,2014-05-26,20140526165321,,FEMALE,30.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
gmt90br7xg,2014-04-24,20140424114114,,-unknown-,22.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
pt6zm2ctys,2014-02-10,20140210194035,,FEMALE,24.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
amrdlfln0q,2012-10-03,20121003200749,,-unknown-,,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,IE,NDF
42dw2qn7sg,2014-06-27,20140627013013,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
8q7g110ijl,2013-03-29,20130329001950,,MALE,44.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
sk2ayvxo2s,2013-04-26,20130426150911,,-unknown-,,basic,24,en,direct,direct,,Moweb,Other/Unknown,-unknown-,NDF
mc44dvw86q,2013-04-06,20130406030250,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
cbg7f78nb3,2013-03-04,20130304214848,,FEMALE,30.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
ycfx3xhqp3,2014-02-06,20140206075712,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF
gf6fswlfoq,2014-05-01,20140501105714,,MALE,22.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
x0wfu51bn5,2013-09-27,20130927021551,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
ickobylbax,2012-07-05,20120705022500,,FEMALE,34.0,facebook,12,en,api,other,linked,Web,Windows Desktop,Chrome,NDF
z6j54f4a09,2012-08-20,20120820174154,,FEMALE,24.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
wfye6py3ci,2010-10-28,20101028214429,,FEMALE,35.0,facebook,2,en,seo,google,omg,Web,Mac Desktop,Chrome,NDF
jqf5m6eor6,2013-09-13,20130913164550,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
zppielknew,2012-08-29,20120829053331,,FEMALE,38.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
i2e7iaipva,2012-08-23,20120823130458,,MALE,44.0,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
iqwwjck9c3,2014-04-30,20140430041211,,MALE,26.0,facebook,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,NDF
8asok5b5o9,2013-09-06,20130906200251,,FEMALE,52.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,NDF
xotyac6kfk,2012-08-23,20120823005320,,-unknown-,43.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
h0xkwvr7f8,2013-08-30,20130830041635,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
nzbdx9w2q5,2013-09-21,20130921213413,,MALE,33.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
rb0ihlsn17,2013-07-14,20130714184811,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
hjpb8r4a29,2014-01-09,20140109200413,,FEMALE,36.0,basic,24,en,direct,direct,untracked,Moweb,iPhone,-unknown-,NDF
acu97kzcil,2013-10-31,20131031045317,,MALE,39.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
mi3bxnepsv,2013-11-09,20131109001637,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
n32mk6hyak,2010-11-21,20101121221635,,-unknown-,,basic,0,en,other,craigslist,untracked,Web,iPad,-unknown-,NDF
hs5bblp7jp,2012-09-07,20120907173124,,MALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
zg914xireo,2013-10-30,20131030163031,,FEMALE,27.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
nc3fmiiun6,2014-04-22,20140422203541,,FEMALE,30.0,facebook,0,zh,remarketing,google,omg,Web,Mac Desktop,Chrome,NDF
nhbfz8uims,2013-11-11,20131111231520,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
gcoqxp489k,2013-07-08,20130708182414,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
7tu7gr8rfh,2014-06-27,20140627184951,,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
a5uu7vsz2a,2012-02-22,20120222185750,,MALE,30.0,facebook,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
m1xrsdnaqa,2014-05-12,20140512181044,,-unknown-,,basic,0,en,direct,direct,product,Web,Windows Desktop,IE,NDF
xqyokgp4zu,2013-08-28,20130828035851,,MALE,26.0,facebook,0,en,sem-non-brand,bing,omg,Web,Windows Desktop,Chrome,NDF
dqw7ieigsz,2012-09-12,20120912040700,,FEMALE,49.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF
sba56y878k,2011-10-16,20111016233329,,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
31n44rjod4,2014-02-18,20140218023026,,FEMALE,32.0,facebook,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
erf4x2jqkv,2014-05-06,20140506181420,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
vmbgdls2zj,2014-06-23,20140623092912,,-unknown-,,basic,0,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,NDF
a9jgnpg3jp,2014-02-25,20140225003813,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
9460baszfm,2012-11-28,20121128092543,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
5xay2ra7ss,2013-05-04,20130504031417,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF
0cue8owzif,2014-02-12,20140212190159,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
t7ctr4brk8,2014-05-13,20140513050051,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
w6qfxm3eb3,2013-04-26,20130426221808,,-unknown-,,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF
ztz7i483nc,2012-11-30,20121130083349,,FEMALE,35.0,facebook,0,en,other,padmapper,linked,Web,Windows Desktop,Chrome,NDF
wmzvnctlu9,2014-01-13,20140113221441,,MALE,47.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
l2qei3tfx5,2013-12-18,20131218210214,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
vsmev10nrq,2013-03-02,20130302093632,,FEMALE,65.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
i8y05iydbf,2012-06-07,20120607004900,,-unknown-,,basic,0,en,direct,direct,product,Web,Mac Desktop,Firefox,NDF
vtrtgb2jky,2014-04-02,20140402215824,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,NDF
zmq7lh3k4h,2014-02-13,20140213124435,,-unknown-,,basic,0,en,seo,yahoo,untracked,Web,Windows Desktop,IE,NDF
xw5jfbyh0i,2014-03-21,20140321023057,,FEMALE,60.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
ry5a8a9yk3,2012-04-19,20120419224541,,FEMALE,25.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
ag92f8dtws,2014-04-02,20140402102948,,FEMALE,23.0,facebook,0,ko,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
342sgcnmao,2014-02-09,20140209205538,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
7e7he4lsu9,2014-03-22,20140322233353,,FEMALE,40.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF
ys4tp3619f,2013-03-20,20130320234904,,FEMALE,25.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF
f5ieu3lam6,2014-05-13,20140513101740,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
v635y85jej,2014-03-27,20140327054812,,-unknown-,60.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,NDF
4pd5jnc0sf,2012-11-18,20121118003923,,-unknown-,,basic,12,en,api,other,linked,Moweb,Android Phone,Android Browser,NDF
p3j2pep28d,2013-10-02,20131002231627,,-unknown-,,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF
9cdfg7ee43,2014-03-24,20140324213624,,-unknown-,,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF
ruh30v17fl,2014-04-20,20140420160736,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
sre7t9eofd,2013-04-15,20130415200555,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
6y6x5dmf9z,2013-12-16,20131216060314,,FEMALE,25.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
mn9u418jr9,2014-02-07,20140207051236,,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,NDF
h6c6uv0zbg,2013-09-29,20130929204027,,FEMALE,53.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
rwypzikyi4,2013-12-03,20131203060030,,-unknown-,,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Apple Mail,NDF
n22d4ljtg0,2014-02-14,20140214182642,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
g701i6mzyl,2014-05-04,20140504052702,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF
ji8opxoqir,2012-07-09,20120709044253,,MALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
2yxejeukok,2014-03-26,20140326011957,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
gr2g6kaquz,2014-04-09,20140409054223,,-unknown-,62.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
78xqygqk3k,2014-05-28,20140528025939,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
2m443ljgpg,2013-12-01,20131201210702,,MALE,23.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
spdg3e7dpq,2014-02-28,20140228060849,,MALE,32.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,NDF
foh7mb3yzk,2012-07-15,20120715231043,,MALE,26.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
7kqqr6fpnq,2013-02-19,20130219020555,,MALE,20.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
7x8baob9vr,2012-08-22,20120822005220,,FEMALE,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
ki0lche1nf,2014-04-09,20140409210427,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
tsnauawc5g,2011-10-19,20111019234820,,-unknown-,,basic,0,en,seo,google,untracked,Web,iPad,-unknown-,NDF
1h0w3ep9h3,2012-06-24,20120624231953,,-unknown-,,basic,0,en,seo,facebook,linked,Web,Windows Desktop,IE,NDF
0ji4bseiip,2013-06-06,20130606182111,,FEMALE,26.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
km6fhusca0,2013-12-31,20131231040511,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
p4gk678u59,2014-05-14,20140514055618,,MALE,22.0,facebook,0,sv,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
do34p3v7nm,2011-10-08,20111008154937,,MALE,31.0,facebook,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
lf1q9lb6zx,2012-10-14,20121014183640,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
kc4cj7eygs,2012-09-06,20120906211152,,-unknown-,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
6s2pn8kmxr,2013-08-07,20130807015749,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
xqme0hhlb8,2013-06-29,20130629203853,,FEMALE,30.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
ubv30kv2ei,2013-03-01,20130301053800,,-unknown-,,basic,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Safari,NDF
8umh1lfaqi,2013-09-18,20130918170442,,MALE,51.0,facebook,0,en,seo,bing,linked,Web,Windows Desktop,IE,NDF
y07r1n3ayf,2011-12-14,20111214081814,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
7k254uw592,2012-12-15,20121215044756,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
jqeyn0jvu8,2012-12-31,20121231005226,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
f48dbojigd,2014-04-16,20140416061020,,FEMALE,23.0,basic,0,ja,remarketing,google,omg,Web,Mac Desktop,Chrome,NDF
qxnzqmdd8k,2013-02-02,20130202053015,,MALE,34.0,facebook,0,en,other,other,linked,Web,Mac Desktop,Chrome,NDF
jzcncm6vzg,2014-04-11,20140411170301,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,NDF
5mwnjmeluj,2013-03-21,20130321152137,,MALE,69.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
dxuyx4d6hr,2012-08-30,20120830204857,,MALE,34.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
9bzrivbqgq,2014-05-23,20140523180916,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
riv8yfrr6p,2013-01-08,20130108002137,,MALE,62.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
0hff3jklnq,2014-01-17,20140117224633,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
5um5qhcgla,2013-06-29,20130629001739,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
n9t0t1wtr8,2014-05-23,20140523052147,,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
o063l7jhpa,2014-06-29,20140629211339,,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,NDF
ryi854e2vd,2011-08-01,20110801100318,,-unknown-,,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
ds53enmv7e,2014-01-13,20140113044717,,MALE,44.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF
8j6gqs9231,2014-06-16,20140616003527,,-unknown-,,basic,24,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
314jjni3vk,2013-12-04,20131204035719,,FEMALE,34.0,facebook,12,en,api,other,linked,iOS,iPhone,Mobile Safari,NDF
4kepvs3dn6,2014-04-30,20140430075003,,MALE,49.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF
a2y893kiry,2011-08-28,20110828182518,,FEMALE,31.0,facebook,0,en,content,facebook,tracked-other,Web,Windows Desktop,IE,NDF
2ob353eu4h,2013-06-29,20130629191109,,FEMALE,,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,NDF
syq3f4lyng,2014-04-24,20140424213609,,MALE,38.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
4d7uc0j6s6,2012-06-14,20120614231245,,-unknown-,,basic,0,en,other,craigslist,tracked-other,Web,Mac Desktop,Safari,NDF
fnz4pepp9y,2011-11-23,20111123155749,,FEMALE,65.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
3bntawg752,2014-06-15,20140615134225,,MALE,37.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
mssh0o99ja,2014-04-07,20140407192415,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
8f5ent442g,2014-01-06,20140106155556,,-unknown-,51.0,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,NDF
o4xboy2hnu,2013-02-07,20130207184614,,FEMALE,46.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
f70r63jpjp,2014-02-18,20140218224850,,FEMALE,28.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF
v66ygrxs4u,2013-01-15,20130115035106,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
49xjyevjlb,2013-12-30,20131230075506,,MALE,64.0,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF
076xjousls,2013-07-12,20130712042603,,FEMALE,43.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
xcvkkpo6ee,2012-08-28,20120828192440,,FEMALE,24.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
m3r9qvgbbu,2013-09-25,20130925045130,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
5wl8mzh088,2014-01-19,20140119193731,,-unknown-,,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF
5ddy843i2w,2014-06-24,20140624075000,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Android Phone,Chrome Mobile,NDF
y7ffiiaygu,2013-05-07,20130507192659,,MALE,81.0,facebook,0,en,other,other,tracked-other,Web,Android Tablet,IE,NDF
cxv3v193h3,2014-05-05,20140505235341,,-unknown-,68.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,IE,NDF
qyn2d3xmr6,2013-02-15,20130215222811,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF
g4ve1x35yg,2013-10-23,20131023143555,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
0kr4t2s3yr,2013-12-20,20131220055001,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
vmngtcnnir,2014-06-21,20140621065046,,-unknown-,,basic,0,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,NDF
pjduc6nngx,2013-01-05,20130105233718,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
y43g1n4gpe,2014-03-05,20140305223039,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
qg59jo9y28,2012-07-06,20120706103002,,MALE,33.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
rmuvo7kcpe,2013-09-17,20130917080655,,MALE,,facebook,12,en,api,other,,Moweb,Other/Unknown,-unknown-,NDF
t9ere8ztkt,2014-01-19,20140119152942,,-unknown-,,basic,24,en,direct,direct,,Moweb,Other/Unknown,-unknown-,NDF
ca0eztk5w5,2012-12-26,20121226182926,,MALE,67.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
mhewnxesx9,2014-06-30,20140630235719,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
zwg1shhv1x,2014-03-26,20140326202947,,FEMALE,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF
edosrupumz,2011-12-08,20111208131112,,FEMALE,37.0,facebook,3,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
